"区市町村
コード",区市町村,施設名,所在地住所,緯度,経度,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,その他,"エレベーター有/
避難スペースが１階",スロープ等,点字ブロック,車椅子使用者対応トイレ,"その他
（具体的に）"
132047,三鷹市,大成高等学校グラウンド,三鷹市上連雀6-7-5,35.68891,139.558934,,,,1,,,,,,,,,,
132047,三鷹市,明星学園小中学校（校庭）,三鷹市井の頭5-7-7,35.695237,139.577402,,,,1,,,,,,,,,,
132047,三鷹市,明星学園高等学校（校庭）,三鷹市牟礼4-15-22,35.693173,139.573394,,,,1,,,,,,,,,,
132047,三鷹市,立教女学院（校庭）,杉並区久我山4-29-60,35.69434,139.589515,,,,1,,,,,,,,,,
132047,三鷹市,久我山ゴルフ,三鷹市牟礼1-2-14,35.682461,139.591881,,,,1,,,,,,,,,,
132047,三鷹市,仙川ゴルフ練習場,三鷹市中原1-3-6,35.665029,139.578439,,,,1,,,,,,,,,,
132047,三鷹市,武蔵グランドゴルフ,三鷹市北野1-7-22,35.676714,139.585118,,,,1,,,,,,,,,,
132047,三鷹市,花と緑の広場,三鷹市牟礼1-11-26,35.683232,139.588236,,,,1,,,,,,,,,,
132047,三鷹市,新川あおやぎ公園,三鷹市新川1-11-16,35.668593,139.574957,,,,1,,,,,,,,,,
132047,三鷹市,牟礼の里公園,三鷹市牟礼3-7-7,35.688596,139.581732,,,,1,,,,,,,,,,
132047,三鷹市,農業公園,三鷹市新川6-30-22,35.681555,139.565227,,,,1,,,,,,,,,,
132047,三鷹市,仙川公園,三鷹市新川6-7-1,35.679857,139.568985,,,,1,,,,,,,,,,
132047,三鷹市,東京都立井の頭恩賜公園（うち井の頭文化園、西園）,三鷹市下連雀1-1、武蔵野市御殿山1-17、18、19,35.697432,139.571177,,,,1,,1,,,,,,,,
132047,三鷹市,公団新川・島屋敷通り団地,三鷹市新川4-25、新川5-6、7,35.674769,139.571488,,,,1,,1,,,,,,,,
132047,三鷹市,国際基督教大学・東京神学大学・ルーテル学院大学・東京都立野川公園,三鷹市大沢2-15先、大沢3-10-2、20、30、小金井市東町1-1先、1-6先、調布市野水1丁目、2丁目,35.687537,139.529551,,,,1,,1,,,,,,,,
132047,三鷹市,国立天文台,三鷹市大沢2-21-1,35.675447,139.53767,,,,1,,1,,,,,,,,
132047,三鷹市,東京都立武蔵野の森公園,三鷹市大沢6-11先、府中市旭町3-7先、調布市西町先,35.677293,139.528098,,,,1,,1,,,,,,,,
132047,三鷹市,東京都立神代植物公園,調布市深大寺元町2丁目ほか,35.66588,139.551468,,,,1,,1,,,,,,,,
132047,三鷹市,調布市緑丘小学校周辺,調布市緑ヶ丘2-16ほか,35.669953,139.584749,,,,1,,1,,,,,,,,
132047,三鷹市,東京都立武蔵野中央公園,武蔵野市八番町2-1、4,35.718656,139.558562,,,,1,,1,,,,,,,,
132047,三鷹市,杏林大学井の頭キャンパス,三鷹市下連雀5-4-1,35.685441,139.569587,,,,1,,,,,,,,,,
132047,三鷹市,三鷹中央防災公園,三鷹市新川6-37-1,35.682239,139.561765,,,,1,,,,,,,,,,
132047,三鷹市,第一小学校（体育館・校舎）,三鷹市新川6-3-32,35.682296,139.570024,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,第二小学校（体育館・校舎）,三鷹市野崎3-19-1,35.685884,139.542515,1,1,,,,,1,,,,○,,○,
132047,三鷹市,第三小学校（体育館・校舎）,三鷹市上連雀4-12-3,35.695787,139.557615,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,第四小学校（体育館・校舎）,三鷹市下連雀1-25-1,35.6955,139.568699,1,1,,,,,1,,,,,,○,
132047,三鷹市,第五小学校（体育館・校舎）,三鷹市井の頭2-34-21,35.693077,139.581802,1,1,,,,,1,,,,○,,,
132047,三鷹市,第六小学校（体育館・校舎）,三鷹市下連雀6-13-1,35.688358,139.564904,1,1,,,,,1,,,,○,,○,
132047,三鷹市,第七小学校（体育館・校舎）,三鷹市上連雀7-7-7,35.692744,139.55448,1,1,,,,,1,,,,○,,○,
132047,三鷹市,大沢台小学校（体育館・校舎）,三鷹市大沢2-6-18,35.680332,139.5364,1,1,,,,,1,,,,○,,,
132047,三鷹市,高山小学校（体育館・校舎）,三鷹市牟礼4-6-12,35.689723,139.577266,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,南浦小学校（体育館・校舎）,三鷹市下連雀9-9-1,35.686005,139.560089,1,1,,,,,1,,,,○,,○,
132047,三鷹市,中原小学校（体育館・校舎）,三鷹市中原2-12-13,35.67034,139.571229,1,1,,,,,1,,,,,,○,
132047,三鷹市,北野小学校（体育館・校舎）,三鷹市北野3-1-5,35.67986,139.58213,1,1,,,,,1,,,,○,,,
132047,三鷹市,井口小学校（体育館・校舎）,三鷹市井口3-7-11,35.692286,139.54448,1,1,,,,,1,,,,,,○,
132047,三鷹市,東台小学校（体育館・校舎）,三鷹市中原2-17-37,35.66738,139.571903,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,羽沢小学校（体育館・校舎）,三鷹市大沢4-9-1,35.670234,139.538437,,1,,,,,,,,,○,,○,
132047,三鷹市,第一中学校（校舎）,三鷹市下連雀9-10-1,35.685264,139.559749,1,1,,,,,1,,,,○,,○,
132047,三鷹市,第二中学校（体育館・校舎）,三鷹市野崎3-14-1,35.687481,139.543623,1,1,,,,,1,,,,○,,○,
132047,三鷹市,第三中学校（体育館・校舎）,三鷹市牟礼4-13-8,35.691885,139.575687,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,第四中学校（体育館・校舎）,三鷹市上連雀4-18-7,35.696454,139.556368,1,1,,,,,1,,,,,,,
132047,三鷹市,第五中学校（体育館・校舎）,三鷹市新川1-7-20,35.671105,139.577298,1,1,,,,,1,,,,○,,○,
132047,三鷹市,第六中学校（体育館・校舎）,三鷹市新川2-12-17,35.680812,139.57567,1,1,,,,,1,,,,,,○,
132047,三鷹市,第七中学校（体育館・校舎）,三鷹市大沢2-11-12,35.678039,139.532311,1,1,,,,,1,,,,○,,○,
132047,三鷹市,大沢コミュニティ・センター,三鷹市大沢4-25-30,35.668929,139.536998,,1,,,,,,,,○,○,○,○,
132047,三鷹市,牟礼コミュニティ・センター,三鷹市牟礼7-6-25,35.684946,139.574839,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,井口コミュニティ・センター,三鷹市井口1-13-32,35.693509,139.548523,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,井の頭コミュニティ・センター,三鷹市井の頭2-32-30,35.694072,139.583417,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,新川中原コミュニティ・センター,三鷹市新川1-11-1,35.668896,139.575887,1,1,,,,,1,,,○,○,○,○,
132047,三鷹市,連雀コミュニティ・センター,三鷹市下連雀7-15-4,35.69259,139.561238,,1,,,,,,,,○,○,○,○,
132047,三鷹市,駅前コミュニティ・センター,三鷹市下連雀3-13-10,35.699479,139.563013,1,1,,,,,1,,,○,○,○,○,
132047,三鷹市,三鷹中等教育学校,三鷹市新川6-21-21,35.679657,139.56689,,1,,,,,,,,,○,,○,階段昇降機
132047,三鷹市,国際基督教大学,三鷹市大沢3-10-2,35.687567,139.529534,1,1,,,,,1,,,○,○,,○,
132047,三鷹市,ルーテル学院大学,三鷹市大沢3-10-20,35.688414,139.535567,,1,,,,,,,,○,○,○,○,
132047,三鷹市,明星学園小中学校（体育館）,三鷹市井の頭5-7-7,35.695109,139.577271,1,1,,,,,1,,,○,○,,○,
132055,青梅市,都立青梅総合高校（体育館、グラウンド）,青梅市勝沼1-60,35.788437,139.269204,1,1,,1,,1,1,,,○,○,,○,
132055,青梅市,永山公園グラウンド（グラウンド）,青梅市本町217,35.792095,139.259926,,,,1,,1,,,,,,,,
132055,青梅市,市立第一小学校（グラウンド）,青梅市本町223,35.791487,139.258443,,,,1,,1,,,,,,,,
132055,青梅市,天ヶ瀬体育館（体育館）,青梅市天ヶ瀬町1111,35.789162,139.250632,1,1,,1,,1,1,,,,○,,○,
132055,青梅市,天ヶ瀬運動広場（グラウンド）,青梅市天ヶ瀬町1111-1,35.78868,139.250646,,,,1,,1,,,,,,,,
132055,青梅市,市立第一中学校（校舎・体育館・グラウンド）,青梅市裏宿町615,35.789349,139.245079,1,1,,1,,1,1,,,○,○,,○,
132055,青梅市,日向和田2丁目児童遊園（グラウンド）,青梅市日向和田2-374-7,35.785152,139.23557,,,,1,,1,,,,,,,,
132055,青梅市,市立第二小学校（校舎・体育館・グラウンド）,青梅市長淵4-437,35.780869,139.270694,1,1,,1,,1,1,,,○,○,○,○,
132055,青梅市,長淵市民センター（庁舎・体育館・駐車場）,青梅市長淵6-492-1,35.780366,139.26857,1,1,,1,,1,1,,,,○,,○,
132055,青梅市,市立友田小学校（校舎・グラウンド）,青梅市友田町5-332,35.774142,139.284724,1,1,,1,,1,1,,,○,,,,
132055,青梅市,市立第二中学校（校舎・体育館・グラウンド）,青梅市千ヶ瀬町2-155,35.785674,139.274422,1,1,,1,,1,1,,,,,,,
132055,青梅市,市立吹上中学校（校舎・体育館・グラウンド）,青梅市吹上1,35.801006,139.282801,1,1,,1,,1,1,,,,,,,
132055,青梅市,市立吹上小学校（校舎・体育館・グラウンド）,青梅市吹上176-1,35.7971,139.282582,1,1,,1,,1,1,,,○,,,,
132055,青梅市,大門市民センター（庁舎・体育館・駐車場）,青梅市大門2-288,35.796765,139.291206,1,1,,1,,1,1,,,,○,,○,
132055,青梅市,市立第三中学校（校舎・体育館・グラウンド）,青梅市大門2-301,35.797329,139.292256,1,1,,1,,1,1,,,○,○,○,○,
132055,青梅市,市立第三小学校（校舎・体育館・グラウンド）,青梅市大門2-317,35.798467,139.293755,1,1,,1,,1,1,,,○,,,,
132055,青梅市,東原公園球技場（グラウンド）,青梅市今寺5-11,35.793701,139.301777,,,,1,,1,,,,,,,,
132055,青梅市,畑中保育園（グラウンド）,青梅市畑中2-593,35.783202,139.241016,,,,1,,1,,,,,,,,
132055,青梅市,和田町運動広場（グラウンド）,青梅市和田町2-422-1,35.77982,139.229367,,,,1,,1,,,,,,,,
132055,青梅市,梅郷市民センター（庁舎・体育館・駐車場）,青梅市梅郷3-749-1,35.786582,139.224326,1,1,,1,,1,1,,,,○,,,
132055,青梅市,市立第五小学校（校舎・体育館・グラウンド）,青梅市梅郷3-765-1,35.787462,139.224079,1,1,,1,,1,1,,,○,,,,
132055,青梅市,市立西中学校（校舎・体育館・グラウンド）,青梅市梅郷6-1460-1,35.794664,139.219874,1,1,,1,,1,1,,,○,,,,
132055,青梅市,柚木町運動広場（グラウンド）,青梅市柚木町2-313-1,35.799755,139.211786,,,,1,,1,,,,,,,,
132055,青梅市,青梅柚木苑地駐車場（駐車場）,青梅市柚木町3-643,35.803016,139.20754,,,,1,,1,,,,,,,,
132055,青梅市,市立第六小学校（校舎・体育館・グラウンド）,青梅市二俣尾3-903-1,35.801594,139.216861,1,1,,1,,1,1,,,○,,,,
132055,青梅市,二俣尾5丁目第2運動広場（グラウンド）,青梅市二俣尾5-164,35.813401,139.207838,,,,1,,1,,,,,,,,
132055,青梅市,沢井市民センター（多目的室）,青梅市沢井2-682,35.80475,139.196734,1,1,,,,,1,,,○,○,,○,
132055,青梅市,沢井市民センター運動広場（グラウンド）,青梅市沢井2-727-1,35.804606,139.195579,,,,1,,1,,,,,,,,
132055,青梅市,御岳本町児童遊園（グラウンド）,青梅市御岳本町167-1,35.800647,139.178055,,,,1,,1,,,,,,,,
132055,青梅市,御岳本町運動広場（グラウンド）,青梅市御岳本町224-3,35.801855,139.178929,,,,1,,1,,,,,,,,
132055,青梅市,御岳運動広場（グラウンド）,青梅市御岳1-115,35.799394,139.18127,,,,1,,1,,,,,,,,
132055,青梅市,御岳山ふれあいセンター（体育館・グラウンド）,青梅市御岳山38-2,35.78695,139.150722,1,1,,1,,1,1,,,○,○,,○,
132055,青梅市,富岡3丁目運動広場（グラウンド）,青梅市富岡3-1168,35.828155,139.293092,,,,1,,1,,,,,,,,
132055,青梅市,小曾木2丁目運動広場（グラウンド）,青梅市小曾木2-633,35.81899,139.289645,,,,1,,1,,,,,,,,
132055,青梅市,小曾木市民センター（庁舎・駐車場）,青梅市小曾木3-1656-1,35.818026,139.275135,1,1,,1,,1,1,,,,○,,,
132055,青梅市,市立第七小学校（校舎・体育館・グラウンド）,青梅市小曾木3-1880-1,35.819837,139.275007,1,1,,1,,1,1,,,○,,,,
132055,青梅市,市立第六中学校（校舎・体育館・グラウンド）,青梅市小曾木4-2040,35.82167,139.27639,1,1,,1,,1,1,,,○,,,,
132055,青梅市,黒沢中央運動広場（グラウンド）,青梅市黒沢2-991-1,35.81232,139.258901,,,,1,,1,,,,,,,,
132055,青梅市,市立成木小学校（校舎・体育館・グラウンド）,青梅市成木3-423-1,35.828188,139.260589,1,1,,1,,1,1,,,○,○,,○,
132055,青梅市,市立第七中学校（校舎・体育館・グラウンド）,青梅市成木4-544-2,35.825869,139.257978,1,1,,1,,1,1,,,○,,,,
132055,青梅市,成木市民センター（駐車場）,青梅市成木4-644,35.824183,139.24851,,,,1,,1,,,,,,,,
132055,青梅市,旧上成木ふれあいセンター（グラウンド）,青梅市成木7-902,35.836389,139.209949,,,,1,,1,,,,,,,,
132055,青梅市,旧北小曾木ふれあいセンター（グラウンド）,青梅市成木8-676,35.821972,139.229353,,,,1,,1,,,,,,,,
132055,青梅市,青梅市役所（庁舎・駐車場）,青梅市東青梅1-11-1,35.787857,139.275835,1,1,,1,,1,1,,,○,,○,○,
132055,青梅市,市立第四小学校（校舎・体育館・グラウンド）,青梅市東青梅6-1-1,35.794078,139.271863,1,1,,1,,1,1,,,○,○,○,○,
132055,青梅市,東青梅市民センター（庁舎・体育館・駐車場）,青梅市師岡町3-9-6,35.790852,139.28236,1,1,,1,,1,1,,,,○,,○,自動ドア・スロープ
132055,青梅市,市立霞台中学校（校舎・体育館・グラウンド）,青梅市師岡町4-6-1,35.78668,139.283179,1,1,,1,,1,1,,,○,,,,
132055,青梅市,市立若草小学校（校舎・体育館・グラウンド）,青梅市新町1-15-1,35.786255,139.293592,1,1,,1,,1,1,,,○,,,,
132055,青梅市,市立霞台小学校（校舎・体育館グラウンド）,青梅市新町1-35-1,35.789966,139.29417,1,1,,1,,1,1,,,○,,,,
132055,青梅市,市立泉中学校（校舎・体育館・グラウンド）,青梅市新町1-37,35.789682,139.295958,1,1,,1,,1,1,,,○,,,,
132055,青梅市,都立誠明学園グラウンド（グラウンド）,青梅市新町3-72-1,35.781336,139.304261,,,,1,,1,,,,,,,,
132055,青梅市,新町市民センター（庁舎・体育館・駐車場）,青梅市新町4-17-1,35.785983,139.305152,1,1,,1,,1,1,,,,○,,○,
132055,青梅市,市立新町中学校（校舎・体育館・グラウンド）,青梅市新町5-20,35.788377,139.305919,1,1,,1,,1,1,,,○,,,,
132055,青梅市,市立新町小学校（校舎・体育館・グラウンド）,青梅市新町5-21-1,35.788797,139.307632,1,1,,1,,1,1,,,○,,,,
132055,青梅市,都農林総合研究センター青梅庁舎（グラウンド）,青梅市新町6-7-1,35.789666,139.311693,,,,1,,1,,,,,,,,
132055,青梅市,新田山公園（グラウンド）,青梅市新町7-33,35.786622,139.31446,,,,1,,1,,,,,,,,
132055,青梅市,河辺町南自治会館（駐車場）,青梅市河辺町2-1026,35.779625,139.283807,,,,1,,1,,,,,,,,
132055,青梅市,総合体育館（体育館）,青梅市河辺町4-16-1,35.780921,139.284336,1,1,,1,,1,1,,,○,○,○,○,
132055,青梅市,市立河辺小学校（校舎・体育館・グラウンド）,青梅市河辺町5-24,35.781705,139.28772,1,1,,1,,1,1,,,○,,,,
132055,青梅市,河辺市民センター（庁舎・体育館・駐車場）,青梅市河辺町6-18-1,35.778624,139.293366,1,1,,1,,1,1,,,,○,,○,自動ドア・スロープ
132055,青梅市,わかぐさ公園（グラウンド）,青梅市河辺町8-14-3,35.783605,139.297456,,,,1,,1,,,,,,,,
132055,青梅市,市立藤橋小学校（校舎・体育館・グラウンド）,青梅市藤橋3-13-1,35.797798,139.306277,1,1,,1,,1,1,,,○,,,,
132055,青梅市,今井市民センター（庁舎・体育館・駐車場）,青梅市今井2-908-1,35.806503,139.311031,1,1,,1,,1,1,,,○,○,,○,
132055,青梅市,市立今井小学校（グラウンド）,青梅市今井2-947-1,35.807533,139.306765,,,,1,,1,,,,,,,,
132055,青梅市,自立センター（駐車場）,青梅市今井5-2434-2,35.793436,139.328369,,,,1,,1,,,,,,,,
132055,青梅市,駒木町1丁目運動広場（グラウンド）,青梅市駒木町1-9-1,35.78231,139.254737,,,,1,,1,,,,,,,,
132055,青梅市,青梅市文化交流センター,青梅市上町374,35.790196,139.254998,1,1,,1,,1,1,,,○,,○,○,
132063,府中市,府中市立府中第一小学校,府中市寿町2-6,35.673976,139.476398,1,1,,1,,1,1,1,,,,○,,
132063,府中市,府中市立府中第二小学校,府中市緑町1-29,35.674368,139.486355,1,1,,1,,1,1,1,,○,○,○,,
132063,府中市,府中市立府中第三小学校,府中市片町3-5,35.667635,139.472106,,1,,1,,1,1,1,,○,○,,,
132063,府中市,府中市立府中第四小学校,府中市白糸台1-58,35.666811,139.507962,1,1,,1,,1,1,1,,○,,,,
132063,府中市,府中市立府中第五小学校,府中市本宿町1-51,35.669703,139.458141,1,,,1,,1,1,1,,○,○,,○,
132063,府中市,府中市立府中第六小学校,府中市天神町4-14,35.68415,139.491957,1,1,,1,,1,1,1,,○,○,,,
132063,府中市,府中市立府中第七小学校,府中市北山町2-23,35.686862,139.456193,1,1,,1,,1,1,1,,○,○,,,
132063,府中市,府中市立府中第八小学校,府中市是政1-34,35.662278,139.495338,,1,,1,,1,1,1,,,○,,,
132063,府中市,府中市立府中第九小学校,府中市栄町3-7,35.686316,139.471892,1,1,,1,,1,1,1,,○,○,,,
132063,府中市,府中市立府中第十小学校,府中市若松町4-29,35.67696,139.508117,1,,,1,,1,1,1,,○,○,○,○,
132063,府中市,府中市立武蔵台小学校,府中市武蔵台2-3,35.688771,139.463406,1,1,,1,,1,1,1,,○,,,,
132063,府中市,府中市立住吉小学校,府中市住吉町2-30,35.656094,139.459361,,1,,1,,1,,1,,○,○,,,
132063,府中市,府中市立新町小学校,府中市新町1-25,35.686791,139.485566,1,1,,1,,1,1,1,,,,,,
132063,府中市,府中市立本宿小学校,府中市本宿町4-19,35.679236,139.460632,1,1,,1,,1,1,1,,○,○,○,○,
132063,府中市,府中市立白糸台小学校,府中市白糸台2-16,35.668675,139.513972,1,1,,1,,1,1,1,,○,,,,
132063,府中市,府中市立矢崎小学校,府中市矢崎町4-9,35.657625,139.476287,,1,,1,,1,,1,,,,,,
132063,府中市,府中市立若松小学校,府中市若松町3-11,35.673524,139.499484,1,1,,1,,1,1,1,,○,,○,○,
132063,府中市,府中市立小柳小学校,府中市小柳町3-21,35.659598,139.504224,,1,,1,,1,,1,,○,○,,,
132063,府中市,府中市立南白糸台小学校,府中市白糸台6-48,35.660707,139.516748,,1,,1,,1,,1,,○,○,,,
132063,府中市,府中市立四谷小学校,府中市四谷3-2740,35.659126,139.444751,,1,,1,,1,,1,,,,,,
132063,府中市,府中市立南町小学校,府中市南町3-6,35.662591,139.467254,,1,,1,,1,1,1,,○,,,,
132063,府中市,府中市立日新小学校,府中市日新町5-22,35.668525,139.443825,,1,,1,,1,1,1,,○,,,,
132063,府中市,府中市立府中第一中学校,府中市幸町1-22,35.680181,139.480541,1,1,,1,,1,1,1,,○,,,,
132063,府中市,府中市立府中第二中学校,府中市紅葉丘1-23,35.672349,139.5089,1,1,,1,,1,1,1,,○,○,,○,
132063,府中市,府中市立府中第三中学校,府中市本町4-16,35.664893,139.468449,,1,,1,,1,1,1,,○,○,○,○,
132063,府中市,府中市立府中第四中学校,府中市美好町2-13,35.673298,139.464782,1,1,,1,,1,1,1,,,,,,
132063,府中市,府中市立府中第五中学校,府中市新町2-44,35.68588,139.492843,1,1,,1,,1,1,1,,○,○,○,○,
132063,府中市,府中市立府中第六中学校,府中市押立町1-2,35.660526,139.507212,,1,,1,,1,,1,,○,○,○,○,
132063,府中市,府中市立府中第七中学校,府中市武蔵台2-4,35.689246,139.462376,1,1,,1,,1,1,1,,○,○,○,○,
132063,府中市,府中市立府中第八中学校,府中市四谷1-2827,35.658532,139.446181,,1,,1,,1,,1,,○,○,,,
132063,府中市,府中市立府中第九中学校,府中市小柳町2-49,35.663095,139.504257,,1,,1,,1,,1,,○,,,○,
132063,府中市,府中市立府中第十中学校,府中市西府町4-21,35.678666,139.452946,1,1,,1,,1,1,1,,,○,,○,
132063,府中市,府中市立浅間中学校,府中市浅間町1-1,35.673104,139.491224,1,1,,1,,1,1,1,,○,○,,○,
132063,府中市,明星学苑,府中市栄町1-1,35.687991,139.481224,1,1,,1,,1,1,1,,○,○,,○,
132063,府中市,都立府中高等学校,府中市栄町3-3,35.68668,139.4747,1,1,,1,,1,1,1,,○,○,,○,
132063,府中市,都立府中東高等学校,府中市押立町4-21,35.656082,139.515868,,1,,1,,1,,1,,,,,,
132063,府中市,都立府中西高等学校,府中市日新町4-6,35.671883,139.44512,,1,,1,,1,1,1,,,,,,
132063,府中市,都立農業高等学校,府中市寿町1-10,35.677392,139.478614,1,1,,1,,1,1,1,,○,○,,,
132063,府中市,都立府中工業高等学校,府中市若松町2-19,35.672571,139.499715,1,1,,1,,1,1,1,,○,○,,○,
132063,府中市,都立府中の森公園,府中市浅間町1,35.67621,139.491859,1,1,,1,,1,1,1,,,,,,
132063,府中市,都立多磨霊園・都立武蔵野公園,府中市多磨町4・多磨町3,35.685484,139.515358,1,1,,1,,1,1,1,,,,,,
132063,府中市,都立武蔵野の森公園・朝日サッカー場,府中市朝日町3,35.675339,139.523633,1,1,,1,,1,1,1,,,,,,
132063,府中市,多摩川緑地住吉地区,府中市住吉町2,35.65422,139.458036,,1,,1,,1,,1,,,,,,
132063,府中市,多摩川緑地是政・小柳町地区,府中市是政4・小柳町6,35.653424,139.499648,,1,,1,,1,,1,,,,,,
132063,府中市,多摩川緑地押立地区,府中市押立町5,35.653024,139.514086,,1,,1,,1,,1,,,,,,
132063,府中市,郷土の森サッカー場・郷土の森第2野球場,府中市是政6,35.654263,139.480706,,1,,1,,1,,1,,,,,,
132063,府中市,市民球場・市民陸上競技場・都立農業高等学校,府中市寿町2,35.677928,139.476977,1,1,,1,,1,1,1,,,,,,
132063,府中市,武蔵台緑地,府中市武蔵台2,35.69007,139.462639,1,1,,1,,1,1,1,,,,,,
132063,府中市,東京競馬場,府中市日吉町1,35.664359,139.485831,,1,,1,,1,1,1,,,,,,
132063,府中市,東京農工大学府中キャンパス,府中市幸町3,35.684253,139.481271,1,1,,1,,1,1,1,,,,,,
132063,府中市,東芝府中事業所,府中市東芝町,35.682197,139.466622,1,1,,1,,1,1,1,,,,,,
132063,府中市,日本電気府中事業場,府中市日新町1,35.668083,139.454811,,1,,1,,1,1,1,,,,,,
132063,府中市,三井住友銀行府中研修所,府中市西原町3,35.68125,139.456464,1,1,,1,,1,1,1,,,,,,
132063,府中市,トヨタ府中スポーツセンター,府中市北山町3,35.688966,139.459008,1,1,,1,,1,1,1,,,,,,
132063,府中市,多磨霊園,府中市多磨町4-628,35.678207,139.513561,,,,,,1,,,,,,,,
132071,昭島市,国営昭和記念公園,昭島市もくせいの杜3-1,35.709987,139.391833,,1,,1,,1,,,,,,,,
132071,昭島市,昭和の森ゴルフコース,昭島市つつじが丘1-1-7,35.721356,139.364281,1,1,,1,,1,,,,,,,,
132071,昭島市,昭和公園・東小学校・昭和中学校・都立昭和高校,昭島市東町5-11-43,35.703319,139.386456,,1,,1,,1,,,,,,,,
132071,昭島市,多摩川緑地・くじら運動公園・大神公園,昭島市宮沢町3-17,35.695887,139.36568,,1,,1,,1,,,,,,,,
132071,昭島市,都営中神団地,"昭島市中神町1237,1256,1257,1259,1277",35.710972,139.379549,1,1,,1,,1,,,,,,,,
132071,昭島市,美ノ宮公園,昭島市武蔵野2-4,35.720185,139.380187,1,1,,1,,1,,,,,,,,
132071,昭島市,美堀広場,"昭島市美堀町3-2,3",35.725028,139.35693,1,1,,1,,1,,,,,,,,
132071,昭島市,上ノ台公園,昭島市大神町2-4,35.705708,139.356268,1,1,,1,,1,,,,,,,,
132071,昭島市,緑ヶ丘公園,昭島市緑町1-21,35.713221,139.351071,1,1,,1,,1,,,,,,,,
132071,昭島市,拝島自然公園,昭島市拝島町4-22,35.69993,139.34537,,1,,1,,1,,,,,,,,
132071,昭島市,都営拝島町三丁目アパート,"昭島市拝島町3-9,10,11,12,17",35.711816,139.335132,,1,,1,,1,,,,,,,,
132071,昭島市,水鳥公園,昭島市拝島町5-14,35.712034,139.333038,,1,,1,,1,,,,,,,,
132071,昭島市,クリーンセンター,昭島市郷地町3-3,35.692416,139.38689,,1,,1,,1,,,,,,,,
132071,昭島市,子育てひろば　ほりむこう,昭島市美堀町2-6-11,35.723031,139.363719,,1,,1,,1,,,,,,,,
132071,昭島市,なしの木保育園,昭島市上川原町1-23-1,35.70615,139.361084,1,1,,1,,1,,,,,,,,
132071,昭島市,エコパーク,"昭島市美堀町3-14,15,16",35.722597,139.353203,1,1,,1,,1,,,,,,,,
132071,昭島市,共成小学校,昭島市郷地町2-6-1,35.69739,139.383176,,1,,1,,1,,,,,,,,
132071,昭島市,富士見丘小学校,昭島市福島町890,35.708225,139.382404,1,1,,1,,1,,,,,,,,
132071,昭島市,武蔵野小学校,昭島市武蔵野2-3-1,35.719657,139.379721,1,1,,1,,1,,,,,,,,
132071,昭島市,玉川小学校,昭島市福島町2-8-1,35.701145,139.378771,1,1,,1,,1,,,,,,,,
132071,昭島市,中神小学校,昭島市朝日町5-8-5,35.706122,139.372108,1,1,,1,,1,,,,,,,,
132071,昭島市,つつじヶ丘小学校,昭島市つつじが丘2-1-30,35.716941,139.371063,1,1,,1,,1,,,,,,,,
132071,昭島市,成隣小学校,昭島市大神町4-4-1,35.698862,139.361251,,1,,1,,1,,,,,,,,
132071,昭島市,田中小学校,昭島市田中町3-4-1,35.70045,139.353265,,1,,1,,1,,,,,,,,
132071,昭島市,拝島第一小学校,昭島市拝島町1-14-14,35.70648,139.344346,1,1,,1,,1,,,,,,,,
132071,昭島市,拝島第二小学校,昭島市拝島町3927-2,35.72029,139.355589,1,1,,1,,1,,,,,,,,
132071,昭島市,拝島第三小学校,昭島市松原町3-12-15,35.716676,139.344224,1,1,,1,,1,,,,,,,,
132071,昭島市,旧拝島第四小学校,昭島市拝島町5-6-30,35.705955,139.338969,,1,,1,,1,,,,,,,,
132071,昭島市,福島中学校,昭島市福島町3-20-1,35.695424,139.377066,,1,,1,,1,,,,,,,,
132071,昭島市,瑞雲中学校,昭島市つつじが丘2-2-6,35.71541,139.370763,1,1,,1,,1,,,,,,,,
132071,昭島市,清泉中学校,昭島市宮沢町1-9-1,35.706853,139.365006,1,1,,1,,1,,,,,,,,
132071,昭島市,拝島中学校,昭島市緑町2-2-12,35.712452,139.350001,1,1,,1,,1,,,,,,,,
132071,昭島市,多摩辺中学校,昭島市拝島町4-6-30,35.702739,139.346016,,1,,1,,1,,,,,,,,
132071,昭島市,学校法人啓明学園,昭島市拝島町5-11-15,35.709018,139.336716,,1,,1,,1,,,,,,,,
132071,昭島市,都立拝島高等学校,昭島市拝島町4-13-1,35.703861,139.343316,,1,,1,,1,,,,,,,,
132071,昭島市,市民会館・公民館,昭島市つつじが丘3-7-7,35.713519,139.366161,1,1,,1,,1,,,,,,,,
132071,昭島市,つつじが丘公園,昭島市つつじが丘3-1,35.714027,139.370628,1,1,,1,,1,,,,,,,,
132071,昭島市,光華小学校,昭島市昭和町4-5-13,35.710247,139.364375,1,1,,1,,1,,,,,,,,
